激倒 VH
激冰 VA
激力 VH
激古 VH
激外外 VA
激大塊 VA
激大尾 VA
激官氣 VA
激容 VA
激尾口 VA
激屎 VA
激屎桶 VA
激巧 VH
激心 VI
激恬 VH
激戇 VA
激條 Na
激款 VA
激死 VR
激氣 VA
激氣口 VA
激氣頭 VA
激水 VC
激法 Na
激派 VA
激派頭 VA
激滋微 VH
激濕濕 VA
激猴管 VA
激睏睏 VH
激空 VA
激空氣 VA
激算 VA
激肝田 VA
激膠 VH
激臭面 VH
激行 VH
激角 VH
激詼諧 VA
激酒 VA
激闊氣 VA
激霜 VH
激霜仔 VA
激頭腦 VA
激骨 VH
激骨話 Na
激鼻 VH
濁湯 Na
濁濁 VH
濁物 Na
濕一下 VA
濕癬 Na
濛霧雨 Na
濟少 Ne
濟彌滿 b
濟話 VH
濫使 Dh
濫摻 Dh
濫摻來 VA
濫摻呾 VA
濫摻用 VC
濫摻講 VA
濫流 VH
濫濫 VC
濫糝 Dh
濫糝用 VC
濫糝講 VA
濫血 A
濫血個 Na
濫陣 VJ
濫雜 VJ
濾仔布 Na
瀉拆 VC
瀉敗 VC
瀉敗名聲 VH
瀝金 VB
瀨 Na
瀾 Na
瀾垂仔 Na
瀾殘 Na
瀾鬚 Na
灌予醉 VC
灌杜猴 VC
灌腸 VB
灌膿 VH
灌藥仔 VB
灌風 VB
灣拱門 Na
火hoa VB
火hoa去 VH
火hu Na
火hu性 Na
火hu色 Na
火khiat仔 Na
火that Na
火toh8 VH
火刀石 Na
火劫 Na
火厄 Na
火嘴仔 Na
火囷 Na
火夾 Na
火子 Nb
火尾 Na
火屎 Na
火急 VH
火性 A
火拭 Na
火撓 Na
火擦 Na
火母 Na
火油 Na
火灰 Na
火灰公 Na
火灰媽 Na
火灰性 Na
火灰色 Na
火炎 Na
火炭筆 Na
火烙 VH
火烺 Na
火煙 Na
火煙船 Na
火煙車 Na
火煦著 VR
火熏 Na
火燒liu VR
火燒厝 Na
火燒埔 Na
火燒雲 Na
火燒面 VH
火燒鹼 Na
火燙著 VR
火燻 Na
火燻船 Na
火燻車 Na
火狂 VH
火珠仔 Na
火碗 Na
火神爺 Na
火箠 Na
火箸 Na
火罐 Na
火船 Na
火莧 Na
火莧刺 Na
火著 VH
火薰 Na
火號 Na
火螢 Na
火路 Nc
火車母 Na
火輪船 Na
火輪車 Na
火酒 Na
火金星 Na
火鉗 Na
火鋏 Na
火鍥仔 Na
火鏡 Na
火雷 Na
火馬 Na
火鬚 Na
火鼠 Na
火龍索 Na
灰卵 Na
灰石 Na
灶君 Na
灶君公 Na
灶砧 Na
灶腳 Nc
灶間 Nc
灶額 Na
灶額頭 Na
灸草 Na
災瘟 Na
炊床 Na
炊斗 Na
炊鋪 Na
炎冇冇 VH
炎礪礪 VH
炎蓬蓬 VH
炕旱 Na
炙油 VA
炭丸仔 Na
炭子仔 Na
炭屎 Na
炭屑仔 Na
炭幼 Na
炭畫 Na
炭礦 Na
炭筆 Na
炭輦仔 Na
炭閹 VC
炮壘 Na
炮空 Na
炷星 Na
炷鐵 Na
為例 VH
為公 VH
為啥物 Dj
為家己 VH
為王 VA
為甚物 Dj
為私 VA
為記 Na
烊 b
烊糊糊 VH
烊醬醬 VH
烏au3血 VH
烏bui2仔 Na
烏chut-chut VH
烏gim3-gim3 VH
烏kham5-kham5 VH
烏lang-lang VH
烏ma3-ma3 VH
烏sian-sian VH
烏so5-so5 VH
烏ta5 VH
烏ta瘦 VH
烏tou3紅 b
烏人 Na
烏仁 Na
烏仁白仁 b
烏仔 Na
烏仔梅 Na
烏仔魚 Na
烏創白創 VA
烏參參 VH
烏名單 Na
烏吐白吐 VA
烏哞哞 VH
烏啁啁 VH
烏喉蟲 Na
烏囉嗦 VH
烏土 Na
烏墨 Na
烏墨墨 A
烏天暗地 VH
烏寒 Na
烏寒天 Nd
烏山頭水庫 Nc
烏市 Nc
烏幻 VH
烏幼 VH
烏店 Nc
烏影 Na
烏影誕 VC
烏心 VH
烏心毒行 VH
烏心肝 VH
烏戛 VH
烏戛戛 VH
烏戶 Na
烏手 Na
烏拗 VH
烏撇仔 Na
烏斑 Na
烏昲 Na
烏晶目鏡 Na
烏暗天 Nd
烏暗摸 VC
烏暗暗 VH
烏暗暝 Nd
烏暗眩 Na
烏松 Na
烏板 Na
烏枋 Na
烏棗 Na
烏榕 Na
烏汁汁 VH
烏油 Na
烏海水 Na
烏滓血 Na
烏漉肚 VH
烏灰 Na
烏焦 VH
烏煙 Na
烏熏吹 Na
烏熏吹頭 Na
烏熏膏 Na
烏燻花 Na
烏牌 Na
烏狗 Na
烏猩猩 Na
烏猴 Na
烏瓷 Na
烏甪甪 VH
烏痘 Na
烏痣 Na
烏白來 VA
烏白吠 VC
烏白喋 VA
烏白想 VA
烏白捽 VA
烏白罵 VC
烏白舞 VC
烏白講 VA
烏白賴 VC
烏白鬧 VA
烏皮豬 Na
烏目鏡 Na
烏種 A
烏笛仔 Na
烏箱 Na
烏糖 Na
烏糖核 Na
烏紅 Na
烏紅搭 VA
烏紗 VC
烏絨雞 Na
烏肚蟲 VH
烏脝脝 VH
烏腳 VA
烏腸肚 VH
烏色 Na
烏荒 VH
烏蒂仔 Na
烏薰 Na
烏薰吹 Na
烏蚶 Na
烏蚶鮭 b
烏蟯 Na
烏蟲 b
烏西蠓 b
烏話 Na
烏講白講 VA
烏豆 Na
烏貓貓 VH
烏貨 Na
烏透紅 Na
烏透紙 Na
烏道 Nc
烏金 Na
烏金滑 VH
烏金金 VH
烏釘蠓 b
烏錢 Na
烏陰 VH
烏陰天 Nd
烏陰雨 Na
烏雉雞 Na
烏面番 Na
烏顯 VH
烏馬 Na
烏鬼埔 Nc
烏鬼洞 Nc
烏鬼鬼 VH
烏魚郎 Na
烏鯃 Na
烏鯽仔 Na
烏鰡 Na
烏鴨蟲 Na
烏鵲 Na
烏點 Na
烏點仔油 Na
烏龍仔 Na
烏龜婆 Na
烏 VH
烘ta VR
烘火 VA
烘烘燒 VH
烘爐 Na
烙烙 VC
烞薰 VA
烰 VC
焄 VC
焊藥 Na
焊補 Na
焊錫 Na
焚水 VA
焚火 VA
焚茶 VA
焟火 VA
焟燒 VA
無pha7 VH
無poh VK
無ta-oa5 VI
無taN7 VH
無tap屑 VH
無te3 Dh
無te3比 VH
無teh軟 VH
無tu2-tu2 Db
無tu2好 VH
無一個無 Da
無一定 Db
無一撇 VI
無上正 VH
無上目 VH
無下落 VH
無久 Nd
無了時 VK
無事使 Na
無事想 VJ
無人情 VH
無人道 VH
無仝 VI
無來去 VC
無依倚 VH
無便 Dh
無俗 VH
無信道 VH
無值代 VH
無偌che7 VH
無偌久 Dd
無偌好 VH
無停 VA
無停腳 Dd
無傳 VH
無像 VH
無像款 A
無兢心 VI
無兩想 VH
無公道 VJ
無共款 Na
無出脫 VH
無分張 VR
無半屑 VH
無半撇 VI
無半步 VI
無半症 VI
無半項 VH
無卡縒 VH
無去 VH
無可定 Db
無同 VH
無向 VK
無向無看 VH
無命 VH
無嗣鬼 Na
無囝債 Na
無囝利 Na
無因無端 Dh
無因端 Dh
無因致端 Dh
無在心 Dh
無堪 VR
無夠 VH
無夠氣 VH
無夠著 VR
無大才 VH
無大故 Db
無大礙 VH
無天理 Df
無天理慘 VH
無天良 VH
無好 VH
無好勢 Db
無好心 VH
無字 VH
無字眼 VH
無存大 VH
無存天 VH
無定性 VH
無定著 Db
無容易 VH
無實在 VH
無尾巷 Nc
無局 VH
無差 Db
無干係 VH
無干礙 VH
無平 VH
無平正 VJ
無幾日 Dd
無底巷 Nc
無底止 VH
無底深坑 Na
無底褲 Na
無張持 Dd
無張無持 Dd
無形中 Na
無彩嘴 VC
無彩工 VH
無影無隻 Dh
無影跡 VH
無後嗣 VH
無得定 Da
無心情 Dh
無心肝 VH
無心適 VH
無必要 Db
無忌克 b
無志氣 VH
無患子 Na
無惜 Dh
無惜略 VC
無想 VH
無想kau3 Db
無想著 Db
無意向 VH
無意思 VH
無意無思 VH
無愛 Db
無慼變 VH
無所靠 VH
無才 VH
無打緊 VH
無持防 Dh
無捨世 VH
無搭hiahN VH
無撙節 b
無擋 VC
無敗害 VH
無敗板 VH
無斂嘴 VH
無料 VH
無斷 Dd
無時定 VH
無時恬 VH
無時行 VH
無時閒 VH
無欠 VH
無欲 Db
無欲愛 Db
無欲插 VB
無欲給 VL
無款 VH
無母囝 Na
無氣 VH
無水田 Na
無沙無圾 VH
無油杉 Na
無法度 VI
無法得 VI
無注意 Dh
無津 VJ
無消 Db
無煙 VH
無煞 VA
無爽 VH
無爽快 VH
無爾我 VH
無畫算 VH
無疑悟 Db
無的確 Db
無盤 VH
無目地 VH
無相干 VH
無相讓 VA
無相輸 VH
無確定 Db
無礙著 VH
無神彩 VH
無笑神 VH
無管 VK
無節撙 b
無精彩 VH
無細膩 Dh
無絕對 Db
無網袋 VH
無縒 VH
無者 Cb
無肚量 VH
無腹內 VH
無膦脬 VC
無致無意 Dh
無良心 VH
無花字 VH
無著時 VH
無藝 VH
無藝笑 VH
無藝量 VH
無藥醫 VH
無螫皮 VH
無要緊 VH
無要領 VH
無計較 VJ
無記心 VH
無記持 VH
無話講 VH
無譜 VH
無變竅 VH
無趣味 VH
無路使 VH
無路來 Db
無路用 VH
無輸 VJ
無輸贏 VH
無輸雙 VH
無辦法 VI
無通 Db
無通軟 VH
無道德 VH
無道理 VH
無醫 VH
無采 VJ
無采嘴舌 VC
無銷 VH
無錢人 Na
無錯 VH
無閒 VH
無閣 Dd
無關係 VG
無陸水錢 Na
無需要 Db
無震bun7 VH
無面孔 VH
無頭批 Na
無頭神 Na
無頭總 Na
無頭路 VH
無顧 VJ
無顧己 VH
無驚心 VH
無體統 VH
無鼻牛 Na
無鼻縫 VH
焦亂 VH
焦慒 VH
焦煩 VH
焦老 VH
焮滷 VH
焰冇冇 VH
焰蓬蓬 VH
煎盤 b
煙khok仔 Na
煙墩 Na
煙屎 Na
煙暈 VH
煙筒櫃 Na
煙筒箍 Na
煙筒管 Na
煙肉 VA
煙腸 Na
煙腿 Na
煙花場 Nc
煙花女 Na
煙花界 Nc
煙霧雨 Na
煞了 VH
煞去 VR
煞場 Na
煞尾 VA
煞尾仔 Dd
煞尾位 Nc
煞尾囝 Na
煞局 Na
煞工 VA
煞心 VI
煞戲 VH
煞手 VA
煞敢 VL
煞無 b
煞煞去 VH
煞癢 b
煞膽 VH
煞著 Db
煞蠓 b
煞鼓 Na
煞鼠 b
煠 VC
煤磚 Na
煤餅 Na
煦 b
煦冰 b
煦印 VC
煦燒 VA
煦號 VC
照soa3 Dh
照佮 VC
照原 Dd
照坎站 Dh
照壘 VC
照夾 VC
照情理 Dh
照按呢 Dh
照排 Na
照擺 Na
照攤 VC
照日 VA
照時 Dd
照款 Dh
照步來 Dh
照海燈 Na
照理講 Dk
照理路 Dh
照直講 VE
照紀綱 Dh
照舊款 Dd
照講 Dk
照開 VC
照順序 Dh
照頭 Dh
照額 Dh
煩神 VH
煬去 VH
煮飯仔 Na
煽大耳 VR
熅膿 VH
熇熱 VH
熏剸 Na
熏尾 Na
熏斗 Na
熏草 Na
熟似 VJ
熟似人 Na
熟似面 VH
熟嘴 Na
熟手 Na
熟柝柝 VH
熟柿 Na
熟溜溜 VI
熟熏 Na
熟老老 VI
熟耳 VH
熟落落 VI
熟薰 Na
熟行 Na
熟面 VH
熟骨 VH
熟鹽 Na
熟黜黜 VI
熨金 A
熨鋏 Na
熨頭毛 VB
熬暝 VA
熱phut-phut VH
熱phut8-phut8 VH
熱人 Nd
熱仔布 Na
熱冬 Nd
熱勃勃 VH
熱去 VH
熱場 VH
熱市 VH
熱布 Na
熱性地 Na
熱撲撲 VA
熱毒 VH
熱毒天 Nd
熱燙燙 VH
熱燥 Na
熱燥燥 VH
熱癬 VH
熱篤 VH
熱結仔 Na
熱翕翕 VH
熱著 VH
熱鼎 Na
熾擦 Dd
熾爁 Dd
燁燁是 VH
燃滾 VA
燃茶 VA
燄火 Na
燈仔 Na
燈徛 Na
燈心草 Na
燈心蓆 Na
燈檠 b
燈火仔 Na
燈火勘 Na
燈火盞 Na
燈火罩 Na
燈火花 Na
燈猜 Na
燈猜文 Na
燈盞花 b
燈筒 Na
燐肥 Na
燒haN5-haN5 VH
燒lo7 VH
燒loh8 VH
燒去 VC
燒晴 VH
燒氣 Na
燒水氣 Na
燒水泉 Na
燒水罐 Na
燒湯 VA
燒滾滾 VH
燒火e5 VA
燒烘烘 VH
燒烙 VH
燒烙烙 VH
燒熇 VH
燒罐 Na
燒臭凋 VR
燒話 Na
燒賣 Na
燒逝 Na
燒風 Na
燕仔 Na
燕仔siu7 Nc
燕子魚 Na
燖垌 Na
燙燒 VR
燙著 VR
營為 VA
營私舞弊 VA
營部 Nc
燠鬱熱 VH
燥暴 VH
燥澀 VH
爁 VA
爁光 VA
爁舌 VA
爆油 VH
爆米芳 VH
爐丹 Na
爐仔 Na
爐櫃 Na
爐灰 Na
爛去 VH
爛土糜 Na
爛性 VH
爛揜揜 VH
爛攤頭 Na
爛數 Na
爛柱 Na
爛橐橐 VH
爛漿漿 Na
爛濺 VH
爛疥 Na
爛癬 Na
爛蜞 b
爛賤 VH
爛髓髓 VH
爬山虎 Na
爬癢 VA
爭choh8 VA
爭代先 Dh
爭取著 VR
爭墓壙 VA
爭拚 VC
爭贏 VA
父仔囝 Na
父公業 Na
父囝 Na
父母厝 Nc
父母喪 Na
爸仔囝 Na
爸公業 Na
爹親 Na
爺舍囝 Na
爽心 VH
爽心lim VC
爽心睏 VA
爽神 Na
爽蕩 VC
爽錢 VH
牆仔 Na
牆仔腳 Nc
牆圍 Nc
牆圍仔 Na
片底 Na
片紅 Na
牌仔儌 Na
牌扁 Na
牙人 VC
牙凸凸 Na
牙槽 Nc
牙槽腮 Na
牙槽頭 Nc
牙槽骨 Na
牙槽齒 Na
牙標標 Na
牙爪 Na
牙齒岸 Nc
牙齴齴 Na
牛kang2 Na
牛kang2踒 Na
牛tiau5 Na
牛哥 Na
牛奶油 Na
牛奶漿 Na
牛奶粉 Na
牛奶罐仔 Na
牛奶膏 Na
牛寮 Nc
牛屎鳥 Na
牛屎鳥仔 Na
牛性地 Na
牛椆 Nc
牛灶 Nc
牛灶間 Nc
牛目燈 Na
牛種 Na
牛肉液 b
牛膦蔥 Na
牛舌魚 Na
牛角吹 Na
牛角踒 Na
牛角鼓 Na
牛陣 Na
物仔 Na
物代 VA
物使 Db
物蘭池 Na
物配 Na
物配鹹 Na
物食 Na
物食食 Na
牯 b
牲醴 Na
特急 VH
特意故 Dh
特持 Dh
特故意 Dh
特有的 VH
牽khioh VC
牽公 VB
牽叫 VC
牽性命 VH
牽手的 Na
牽拾 VC
牽挽 Na
牽教 VA
牽核 Na
牽涉著 VR
牽滷 VA
牽牛子 Na
牽猴仔 Na
牽猴的 VC
牽獅 VF
牽的 b
牽目尾 VA
牽磕 VC
牽粉 VA
牽經 VA
牽羹 VA
牽著 VJ
牽藤 Na
牽藤草 Na
牽車 Na
牽連著 VR
牽長 VC
牽長碼 Na
牽頭 Na
牽魚 VA
牽鹵 VA
犀牛皮 VH
犀角金龜 Na
犁田園 Na
犁田機 Na
犁礁 VH
犁著碉 VH
犁頭戴鼎 b
犁頭陣 VA
犯khia VH
犯人惡 Na
犯人欺 VH
犯僥 Na
犯勢 Db
犯煞 VH
犯疑 VH
犯眾惡 Na
犯著 VC
犯著鬼 VA
犯迦 VH
狀空 VC
狂性 Na
狂桀 VH
狋狺叫 VA
狗siu7 Na
狗tiau5 Na
狗toe3屁 VC
狗仔蟲 Na
狗吠雷 VH
狗唸路 VH
狗尾tai Na
狗尾黍 Na
狗屎地 Na
狗屎埔 Na
狗屎螺 Na
狗幹班 Na
狗惜鼻 VH
狗拖仔 Na
狗搖尾 VA
狗母 Na
狗母秪 Na
狗母蛇 Na
狗母鍋 Na
狗母駘 Na
狗獺仔 Na
狗蝨 Na
狗螺嘴 Na
狗蟻 Na
狗鞭 b
狗頭紅 Na
狗齒 Na
狗齒仔 Na
狡制 VH
狡怪 VH
狡椵 Na
狡譎 VH
狡鬼 VH
狹khoeh VH
狹tak-tak VH
狹抽 VC
狹掙 VH
狹掙掙 VH
狹細 VH
狹迭 VH
狺siau5 VA
狺噭 VH
狼心狗行 VH
狼毒 VH
猛liah8 VH
猛勇 VH
猛強強 VH
猛樹 Na
猛氣 Na
猛醒 VH
猛鍥鍥 VH
猜著 VR
猩 b
猴人 Na
猴仃仔 Na
猴仔 Na
猴公 Na
猴哥 Na
猴囡仔 Na
猴山 Na
猴弄 Na
猴桃仔 Na
猴母 Na
猴猻 Na
猴神 VH
猴蚓 Na
猴頭鼠耳 VH
猶ti7-leh VC
猶不如 Cb
猶久 Db
猶原 Dd
猶好 VH
猶是 Dd
猶會使 Db
猶有 V_
猶未 Dd
猶無 Cb
猶閣 Dd
獅仔會 Nc
獅仔豚 Nc
獨家報導 VC
獨木船 Na
獨盤 VC
獨睡床 Na
獨立宣言 Na
獨立精神 Na
獨角龜仔 Na
獨資經營 VA
獨身仔 Na
獨輦車 Na
獨黃 Na
獵捷 VH
獵銃 Na
獸慾 Na
獺魦 Na
獻世 VH
獻墓錢 VA
獻手 VH
獻牌 VA
獻開 VR
玉仔 Na
玉璽 Na
王哥柳哥 Na
王威 Na
王帽 Na
王心 Na
王政 Na
王梨 Na
王法 Na
王爺債 Na
王祿仔 Na
王菜闊 Na
王見現 VA
王餘魚 Na
玩器 Na
玫瑰捻 VC
玲瓏踅 VA
玲瓏轉 VA
玲瓏遨 VH
玲瓏鼓 Na
玳瑁貓 Na
玻璃矸 Na
玻璃襪 Na
珠仔頭插 Na
珠律 Na
珠春 Nd
珠李仔 b
珠漿 Na
珠瘡 Na
珠種 Na
珠蚝 b
班章 Na
班芝 Na
班頭爺 Na
班頭館 Nc
班館 Nc
珮 VC
現仔 Na
現光 VH
現子時 Dd
現手 VH
現日 Nd
現晡時 Nd
現清 VA
現示 VA
現胸 VH
球埔 Nc
球桸 Na
球箠 Na
球箸 Na
球間 Nc
理工學院 Nc
理捋 VC
理落 VC
理論科學 Na
理路直 VH
理髮廊 Nc
琉璃燈 Na
琉璃頭 VH
琢花 VA
琴子 Na
琴瑟 Na
琴遏 Na
琵琶魚 Na
瑕痕 Na
瑞安 Nc
瑞西 Nc
瑪瑙目 VH
瑪瑙石 Na
璃 b
瓊麻 Na
瓜仔 Na
瓜仔瓤 Na
瓜子面 Na
瓜笠仔 Na
瓢仔帽 Na
瓦phe3 Na
瓦phoe3 Na
瓦sian Na
瓦鉼 Na
瓦 Na
瓷仔 Na
瓷仔土 Na
瓷搪 A
瓷碭 Na
甌仔 Na
甕串 Na
甕仔 b
甕城 Na
甕底戲 Na
甕籠 VH
甕籠赤 VH
甕聲 VH
甕肚 Na
甕菜 Na
甘煞 VH
甘結 VA
甘蕉 Na
甚物 Ne
甚至抑是 Db
甚至閣 Cb
甜勿勿 VH
甜料 Na
甜氣 Na
甜竹 Na
甜粿 Na
甜糖 Na
甜路 Na
甜麥 Na
生phu2 VH
生sian VH
生sian面 VH
生soaiN仔 Na
生事生端 VA
生仁 Na
生代誌 VA
生份人 Na
生份人客 Na
生倚來 Na
生做 Na
生傳 VC
生兇 VH
生凊風 Na
生出世 VA
生刀草 VA
生分人 Na
生分面 VH
生卵 VA
生嘔 VA
生囝 VA
生囝後 Nd
生囝袋 Na
生囡仔 VH
生妄狀 VH
生嬰仔 VA
生屍死 VH
生屎尾 VH
生屎虎 Na
生庚 Na
生張 Na
生心 VF
生推e5 VA
生本 Dd
生死路 Na
生死門 Na
生殕 VH
生毛蟲 Na
生活方式 Na
生活計 Na
生活路 Na
生涎 VA
生湠 VA
生滿 VR
生灰 Na
生牛仔 Na
生狂狗 Na
生狂行 VA
生狂走 VA
生狂風 Na
生狂鬼 Na
生猴 Na
生猴公 Na
生理場 Nc
生理經 Na
生理虎 Na
生理面 Na
生相 Na
生真 VH
生真真 A
生真雨 Na
生真風 Na
生禍 VI
生空 VA
生空生榫 VA
生空生氣 VA
生空生縫 VA
生穿 Na
生脆 VH
生腳 VI
生腳數 Na
生腸 Na
生膏爛 Nd
生花球 Na
生菇 VH
生菇拉phu2 VH
生菰 VH
生落 VR
生落來 VR
生蛇 Na
生話 VA
生造 VA
生門 Na
生離個 Na
生馬 Na
生驚 VK
生鼻龍 Na
產界 Nc
產門 Na
用be7完 VR
用be7著 VR
用嘴吮 VC
用嘴限 VH
用工 VH
用度 Na
用會著 VR
用步 VB
用盡心神 Dh
用空 VB
用空用路 VC
用苦心 VH
用賂 VB
用路 VB
甪 VD
甪仔 Na
甪仔嘴 VH
甪仔黨 Na
甪去 VR
甪名 VH
甪毛 VA
甪臼 VH
甪落 VA
甪輪 VH
甪錢 VB
甪騙 VD
甭數想 VK
田chhoaN7 Na
田佃 Na
田僑仔 Na
田契 Na
田嬰 Na
田岸 Na
田岸路 Na
田岸頂 Nc
田庄 Nc
田庄song5 Na
田洋 Nc
田烏草 Na
田穡 Na
田空課 Na
田草 Na
田蚌 Na
田蛉 Na
田蛤仔 Na
田貝 Na
田頭家 Na
田骨 Na
由在 VL
由在伊 VH
甲意 Na
甲是 Cb
申時 Nd
男倒女正 VH
男娶女嫁 Na
男才女貌 VH
男旁 Na
男爿 Na
界牌 Na
界管 VC
界紃 VA
畏ngiau VH
畏事 VH
畏冷 VH
畏小澧 VH
畏挾 VH
畏撓草 Na
畏熱 VH
畏生分 VH
畏羞人 VH
畏羞禮 VH
畏羞草 Na
畏蟯草 Na
畏見笑 VH
畏講 VE
畏顯 VH
留be7-tiau5 VR
留leh VR
留人客 VA
留地步 VA
留後步 VA
留落來 VR
留面子 VA
留頭毛 VA
畚 b
畚堆 Na
畚翼 VA
畜牧時代 Nd
略仔 Da
略仔帶 VC
略俗仔 Da
略略仔 A
番ki7-ka7 VH
番thai2 VH
番仔字 Na
番仔桃 Na
番仔樓 Nc
番仔正 Nd
番仔油 Na
番仔火 Na
番仔狗 Na
番仔番薯 Na
番仔直 VH
番仔窩 Nc
番仔菜 Na
番仔蔥 Na
番仔薑 Na
番仔藤 Na
番仔衫 Na
番仔餅 Na
番仔鬼 Na
番咐 VE
番客 Na
番工土 VH
番幔 Na
番旁 Nc
番木瓜 Na
番果子 Na
番爿 Nc
番狗 Na
番王 Na
番瑞香 Na
番瓜 Na
番番 VH
番癲 VH
番葛 Na
番蒜 Na
番薑 Na
番薑仔 Na
番蘿蔔 Na
番雀仔 Na
番頭目 Na
番體 VH
番麥 Na
番黍 b
畫sak VH
畫仙 VC
畫圖筆 Na
畫妝 VB
畫尪仔目 VC
畫巡 VA
畫狗母蛇 VA
畫符仔 VA
畫算 VE
畫虎lan7 VA
畫虎膦 VA
畫虎貓 VA
畫號 VA
畫龍畫鳳 VA
當其時 Nd
當初時 Nd
當勻 VJ
當原初 Dd
當家師 Na
當工 Nd
當市 Nc
當店 Nc
當發彩 VH
當發花 VH
當等 VA
當翻初 Nd
當銷 VH
當開 VH
當面指 VA
疊價 VA
疊坐 VA
疊堆 VC
疊樓仔 Nc
疊環 VA
疊環坐 VA
疊盤 VA
疊磚仔 VA
疊腳 VA
疊腳石 Na
疊被 Na
疊頭 VC
疏lang VH
疏lang3 VH
疏薄 VH
疏親情 Na
疏開 VA
疏鬖 VH
疑悟 VE
疑東疑西 VA
疑生怪 VH
疑訝 VK
疑誤 VE
疑騃 VK
疔 Na
疔仔 Na
疕 Na
疕仔漢 Na
疫毒痧 Na
疲疲chhoah VA
疳 b
疳瘡 Na
疳積 Na
疿仔 Na
疿仔粉 Na
痀 b
痀燒 VA
痀痀 VH
病be7起床 VA
病丁 Na
病債 Na
病入骨髓 VH
病勢 Na
病囝 VA
病尾 Na
病底 Na
病款 Na
病母 Na
病猴 Na
病疼 Na
病相思 Na
病真黏 VC
病翻箍 VH
病風 Na
病鬼 Na
症頭 Na
痔漏 Na
痕影 Na
痕衫 Na
痘熱症 Na
痘症 Na
痘瘡 Na
痚痀 VA
痚痀注 Na
痚痀病 Na
痛搐搐 VH
痛疼 VK
痟 VJ
痟亂 VH
痟人 Na
痟個 Na
痟公子 Na
痟捋捋 VH
痟狂 VH
痟狗 Na
痟狗病 Na
痟痟 Na
痟痟搦搦 VH
痟癲 VH
痟的 Na
痟神 VH
痟話 Na
痟貪 VH
痟齣 Na
痠軟痛 VH
痢 b
痢病 Na
痢症 Na
痧 b
痰亂 VH
痰壺 Na
痰瀾 Na
痰癆 Na
痰罐 Na
痱仔 Na
痱仔粉 Na
痲 VH
痲仔 Na
痲症 Na
痴哥 VH
瘋氣 Na
瘍lehl-eh VH
瘟愛 Na
瘟毒痢 Na
瘟疫氣 Na
瘟瘧 Na
瘡毒 Na
瘦lo3 VH
瘦地 Na
瘦抽 VC
瘦梭 VH
瘦猴 Na
瘦田 Na
瘦的 Na
瘦細 VH
瘦話 Na
瘦赤 VH
瘦鬼 Na
瘸腳 Na
癆 b
癆傷 Na
癆嗽 Na
癆損 Na
癆熱 Na
癖仔 Na
癖片 Na
癖症 Na
癖鼻 Na
癗 VH
癗堆 VH
癡哥 Na
癡騃 VH
癤味 Na
癩ko病 Na
癩ko貓 Na
癩ko面 VH
癩 Na
癮仙膏 VJ
癮脾 VH
癮薰的 Na
癮食 VH
癰 b
癰仔 Na
癰漏 Na
發be7出 VR
發hong5 VH
發姑 VH
發嬈 VA
發展潛力 Na
發彩 VH
發性 VH
發性地 VA
發批 VB
發樣 VA
發水 VH
發症 VH
發祖 Na
發窋 VK
發花 VH
發莓 VH
發落來 VR
發藥 Na
發蘡 VA
發賣 VA
發身 VH
發金 VH
發陽 VA
發養 VA
白leh雪 A
白liak-siak VH
白siak-siak VH
白sih-siak VH
白了 VJ
白仁 Na
白仁土 Na
白包 Na
白厚殼 Na
白口瘡 Na
白嘔 VA
白墡土 Na
白墨 Na
白布條 Na
白帖 Na
白帖仔 Na
白批 Na
白抹抹 VH
白指甲 Na
白昲 A
白柯 Nb
白桃 Na
白檀 Na
白欖 Na
白死死 VH
白死殺 VH
白毛仔 Na
白水錦 Na
白沫瀾 Na
白泡泡 VH
白波 Na
白波波 VH
白湠 Na
白澈 VH
白瀾 Na
白火 Na
白無閒 VH
白熾熾 VH
白爍爍 VH
白癬 Na
白白看 VE
白皙皙 VH
白目 Na
白目仁 Na
白直 VH
白石英 Na
白等 VH
白絲個 VH
白聯 Na
白肉仔 Na
白肉油 Na
白腳蹄 Nb
白膠香 Na
白蒺藜 Na
白蒼蒼 VH
白蓬蓬 VH
白蔥蔥 VH
白蠟 Na
白蠟煠 VH
白裼 VH
白講 VC
白賊 VA
白賊嘴 VA
白賺 VC
白身 Na
白身人 Na
白送 VD
白鉛 Na
白銀杏 Na
白銚 Na
白面仔 Na
白面厝 Nc
白韭菜 Na
白頭khok仔 Na
白頭毛 Na
白馬屎 Na
白魚仔 Na
白鯃 Na
白鰗 Na
白鴒鷥 Na
白鹽 Na
百姓人 Na
百日嗽 Na
百日痚 Na
百日紅 Na
百期嗽 Na
百條根 Nb
百百款 A
百百種 VH
百百空 S
百補衫 Na
百襉裙 Na
百靈鳥 Na
皂狗母蛇 VA
的實 VH
皇帝位 Na
皇帝嘴 b
皇帝娘 Na
皇帝殿 Nc
皮仔 Na
皮包仔 Na
皮夾仔 Na
皮寒症 Na
皮溜仔 VA
皮癢 VH
皮皮仔 Na
皮皮仔講 Na
皮色 Na
皮衫 Na
皮袋仔 Na
皮鞋唇 Na
皺扒扒 VH
皺擘擘 VH
皺痕 Na
皺遍遍 VH
盆仔 Na
盆腳骨 Na
盈昏 Nd
盈暗 Nd
益是 Dd
益有 V_
益閣 Dd
益閣有 V_
盒仔 Na
盛況空前 VH
盡尾 Nc
盡帆 VH
盡步 Na
