台語漢字,pos_h
西點,Na
要事,Na
要人,Na
要務,Na
要員,Na
要地,Nc
要塞,Nc
要害,Nc
要旨,Na
要犯,Na
要職,Na
要脅,VC
要衝,Nc
要角,Na
要訣,Na
要項,Na
覆leh睏,VA
覆文,VB
覆笑,VA
覆腰,VA
覆議,VC
覆轍,Na
覆順亭,Na
覆龜亭,Na
見人好,VH
見人見笑,VH
見但,Cb
見來成,VH
見公母,VA
見古,VH
見報,VH
見外,VH
見大,VI
見天,VH
見天狗,Na
見奇,VH
見改,VH
見生死,Na
見真,VH
見笑面,Na
見聞,Na
見著,VC
見諒,VA
見輸嬴,VA
見輸贏,VA
見錢死,Na
見錢痟,Na
見面禮,Na
見鬼,VH
規koaN7,Df
規半工,Na
規崙日,Dd
規崙身,Nc
規年,Dd
規拖,Df
規暝,Dd
規暝到天光,Dd
規畫,VC
規盤,A
規篇,Df
規約,Na
規罪,VI
規腹,Nf
規色,Da
規身,Nc
規迣,Dg
規避,VC
規頭面土,VH
覓仔,Na
覓喪,VA
覓病,VA
覓脈,VB
視同,VK
視聽,A
視若無睹,VH
親信,Na
親像款,VH
親兄弟,Na
親嘴,Dh
親家倌,Na
親家姆,Na
親愛的,Nh
親戽戽,VH
親昌,VA
親朋,Na
親熱,VA
親王,Na
親目看著,VE
親目見,VE
親親成,Na
覲,VE
覷,b
覷懵,Na
覷睛,Na
覺民,Nb
觀世音菩薩,Nb
觀光區,Nc
觀光客,Na
觀光局,Nc
觀光業,Na
觀台,Nc
觀察員,Na
觀察家,Na
觀戰,VA
觀禮,VA
觀護人,Na
觀音菜,Na
觀音蛇,Na
觀顧,VC
觀風,VA
角仔,Nc
角球,Na
角糖,Na
角膜,Na
角頭石,Na
觚,Na
解僱,VB
解儌,VA
解元,Na
解凍,VC
解剖,VC
解勸,VA
解危,VB
解姑體,VH
解彩,VC
解放軍,Na
解析度,Na
解毒劑,Na
解氣,VC
解洗,VA
解熱,VH
解熱藥,Na
解燻,VA
解碼器,Na
解聘,VC
解職,VB
解薰,VA
解衰,VC
解送,VC
解雇,VC
解騷,VB
解鬱,VB
觸ke5,VI
觸人意,VC
觸仔,Na
觸口,VA
觸嘴,VA
觸怒,VC
觸惡,VC
觸意,VC
觸感,Na
觸摸,VC
觸數,VA
觸景,Dd
觸椵,VA
觸法,VA
觸牙,VA
觸發,VJ
觸磕,Na
觸算盤,VB
觸著,VJ
觸角,Na
觸蹄,VH
言下,Nc
言之過早,VA
言出必行,VH
言及,VC
言外之意,Na
言明,VE
言歸正傳,VA
言猶在耳,VH
言談,Na
言辭,Na
訂下,VR
訂位,VA
訂價,VJ
訂出,VR
訂立,VC
訂約,VB
訂親,VB
訂金,Na
訂閱,VC
計件,Dh
計價,VA
計共,Da
計分,VA
計劃,Na
計劃書,Na
計劃案,Na
計數,VA
計時,VA
計時器,Na
計會,Da
計略,Na
計算出,VR
計算機,Na
計計,Da
計議,VC
計費,VA
訊問,VE
討乞,VD
討人,Na
討人命,VB
討債物,Na
討價還價,VA
討功勞,VB
討情,VA
討掠,VA
討掬,VR
討死,VA
討海仔,Na
討海的,Na
討無面,VH
討緊緊,VD
討衰,VH
討論著,VR
訓令,Na
訓導,VC
訓導處,Nc
訓導長,Na
訓政,A
訓示,VE
訓育,A
訓話,Na
訓誡,VC
訕\-人召,VC
訕siau5,VC
訕倒轉,VA
訕囈,VH
訕笑,VC
訕罵,VC
託交,VD
託仗,VD
託管,VC
記be7-tiau5,VR
記be7清,VR
記tiau5,VR
記下,VR
記事本,Na
記分,VA
記功,VB
記取,VC
記名,VA
記大過,VB
記得,VK
記心,VR
記心記肝,VI
記恨,VJ
記憶力,Na
記才,Na
記掛,VJ
記椆,VR
記椆椆,VI
記法,Na
記神,Na
記者會,Na
記著,VR
記賬,VA
記述,VE
記過,VC
訝,VH
訟棍,Na
訣竅,Na
訣絕,VA
訣說,VF
訣頭,Na
訪友,VA
訪視,VC
設下,VC
設人,VD
設仙,VD
設使是,Cb
設呔,Nf
設呔好,VH
設呔寒,VH
設景,VA
設有,VJ
設計圖,Na
設計家,Na
設計師,Na
設計者,Na
設身處地,Dh
設防,VA
設限,VB
設體,VA
許可證,Na
許諾,VE
許配,VD
訴苦,VB
訴訟,VA
訴請,VF
訴諸,VC
訴願,VB
診斷書,Na
診治,VC
註定著,VK
註釋,Na
詆,b
詐欺罪,Na
詐稱,VE
詐財,VB
詐騙,VD
評斷,VE
評核,VC
評理,VB
評等,VB
評論家,Na
評議,VE
詞句,Na
詞意,Na
詞曲,Na
詢問,VE
試劑,Na
試卷,Na
試問,VE
試圖,VF
試場,Nc
試想,VE
試探性,Na
試滋味,Na
試看mai7,VF
試金石,Na
試銷,VC
試食,VC
試驗場,Nc
詨siau5,VA
詨siau5話,Na
詨六,VB
詨六話,Na
詩文,Na
詩經,Nb
詩集,Na
詬詬罵,VC
詭異,VH
詭詐,VH
詮釋,VC
話仁,b
話仔話栓,VB
話引,Na
話意,Na
話掠胖碼,VA
話栓,Na
話機,Na
話款,Na
話注,VC
話無頭序,VH
話筒,Na
話粕,Na
話腔,Na
話興,Na
話虱,Na
話說,Na
話踏脫,VH
話門,Na
話關,Na
該哉,Db
該親,Na
詼仙,Na
誆kiauh,VA
誇功,VA
誇大,VC
誇張,VH
誇示,VC
誇耀,VE
誇讚,VC
認bat,VJ
認供,VE
認分,VH
認口供,VE
認戇,VH
認數,VA
認識,VJ
誑乖,VH
誓死,Dh
誕字,VA
誕筆,VA
誕誤,Na
誕辰,Na
誘人,VH
誘拐,VC
誘殺,VC
誘餌,Na
誘餳,VC
誚,VC
誚皮,VC
誚躂,VC
語句,Na
語彙,Na
語意,Na
語言學,Na
語詞,Na
語重心長,VH
誠久,Dd
誠信,VH
誠好,Dh
誠心歡迎,VC
誠無,Df
誠爛,VH
誠衝,VH
誣告,VC
誣陷,VC
誤taN7,Na
誤事,VH
誤信,VK
誤傳,VD
誤傷,VC
誤入歧途,VH
誤判,VC
誤導,VC
誤差,Na
誤殺,VC
誤觸,VC
誤食,VC
說lou2力,VB
說情,VB
說教,VA
說明書,Na
說服力,Na
說詞,Na
說起來,Db
說辭,Na
說透流,VR
課員,Na
課外,Nd
課室,Nc
課征,VC
課後,Nd
課目,Na
課稅,VA
課腳,Na
課表,Na
課餘,Nd
誻誻叫,VA
誼獅獅,VA
誼誼chhoah,VA
誼誼笑,VA
調任,VC
調低,VR
調到,VR
調劑,VA
調勢,Na
調合,VC
調味,VA
調味品,Na
調味料,Na
調幅,Na
調情,VB
調戲,VC
調換,VB
調撥,VC
調教,VC
調查員,Na
調查局,Nc
調治,VL
調用,VC
調節,VC
調職,VB
調色,VA
調薪,VH
調虎離山,VA
調適,VC
調集,VC
調離,VC
調音,VA
調高,VR
諂媚,VB
談到,VE
談及,VC
談吐,Na
談心,VA
談情說愛,VA
請人,VA
請來,VR
請到,VR
請功,VB
請款,VB
請益,VB
請祖公,VB
請託,VF
請願書,Na
諍話,VE
論價,VA
論其實,Db
論定,VE
論政,VA
論斷,VE
論算,VA
論者,Na
論語,Nb
論證,VC
諞人,b
諢笑,VB
諢耍笑,VB
諧音,Na
諱母,VE
諷刺,VC
諸公,Na
諸君,Na
諸如,P5
諸娘,Na
諸娘人,Na
諸葛菜,Na
諺語,Na
諾言,Na
諾貝爾,Nb
諾貝爾獎,Nb
謀利,VA
謀殺案,Na
謀求,VC
謀生,VA
謀略,Na
謀職,VA
謀面,VA
謄正,VR
謄清,VR
謊報,VE
謔削,VC
謔燒,VC
謔笑,VC
謔誚,VC
謗大,VC
謗風車,VA
謙和,VH
謙稱,VG
謙細,VH
謙遜,VH
講be7合,VR
講be7得過,VR
講chhit-tho5,Na
講chhit-tho5--e5,Na
講ham3古,Na
講kah,VC
講la天,VA
講m7著,VR
講soah,VR
講taN3,VA
講taN7,VR
講一無兩,VH
講了講,VA
講仙古,Na
講仙鑼,Na
講來,VR
講俏話,VA
講價數,VA
講出,VR
講出來,VR
講加話,VA
講千講萬,VE
講台,Na
講嘩,Na
講大話,VA
講好勢ah,VB
講好話,VA
講學,VA
講差,VR
講慣,Na
講敁氣,VA
講暢,VB
講法,Na
講清楚,VR
講理,VA
講甲m7-koe7,VH
講知,VC
講稿,Na
講經,VA
講習會,Na
講著,VR
講親,VA
講親chiaN5,VA
講評,VC
講譴耍,Na
講起來,Db
講透枝,VA
講通和,VC
講通套,VC
講通晃,VA
講通透,VC
講道,VA
講開,VC
講面子,VH
講題,Na
講鬼話,VH
謝城隍,VC
謝幕,VA
謠傳,VE
謬誤,Na
謹守,VC
謹記,VJ
譀其呱,VH
譀想,VE
譀斗籠,VH
譀狗,Na
證交稅,Na
證券商,Na
證明書,Na
證物,Na
證管會,Nc
證見,Na
證言,Na
證詞,Na
證道,VA
譏笑,VC
譏評,VE
識別,VE
識別證,Na
譜出,VC
譜曲,VA
譜脈,Da
譜脈仔,Db
譜譜仔,Da
譟,VC
譟姦撟,VC
警備,A
警備車,Na
警備隊,Na
警務,Na
警務處,Nc
警報器,Na
警所,Nc
警探,Na
警政署,Nc
警棍,Na
警示,VC
警總,Nc
警螺,Na
警訊,Na
警語,Na
警誡,VJ
警鈴,Na
譬如講,P5
譯名,Na
譯員,Na
譯文,Na
譯本,Na
譯註,VC
譯音,VA
議事廳,Nc
議事錄,Na
議價,VA
議和,VA
議定,VE
議定書,Na
議決,VC
議處,VC
議請,VF
議院,Nc
譴相,VH
護兵,Na
護厝,Nc
護專,Nc
護庇,VC
護校,Nc
護牆,Na
護目鏡,Na
護短,VA
護肩kah,Na
護衛,Na
護身,VA
護身刀,Na
護送,VC
護駕,VB
譺洗,VC
譽為,VG
讀到,VR
讀取,VC
讀完,VR
讀書人,Na
讀本,Na
讀者文摘,Nb
讀過,VR
變味,VH
變壓器,Na
變壞,VR
變好,VR
變小,VR
變局,Na
變幻,VH
變性,VA
變怪,VA
變把戲,VA
變故,Na
變景,VA
變本加厲,VH
變樣,VH
變歹,VR
變為,VJ
變無步,VH
變無輦,VH
變產,VA
變甲,VR
變目,VA
變空榫,VA
變空頭,VA
變肥,VH
變胚,VH
變臭面,VH
變虎貓,VA
變蚊,VA
變變,VC
變賣,VC
變造,VC
變音,VH
變風面,VA
變體,Na
變魔術,VA
讎,b
讎人,Na
讎家,Na
讎怨,Na
讎恨,Na
讎敵,Na
讎視,VJ
讎隙,Na
讓出,VR
讓給,VR
讓與,VD
讓賢,VA
讓開,VA
讖leh,VE
讖語,VE
讖講,VE
讚不絕口,VB
讚佩,VJ
讚嘆,VE
讚許,VJ
讚譽,Na
讚賞,VJ
谷底,Nc
谷關,Nc
豆po5,Na
豆siN7,Na
豆仁綠,Na
豆仔油,Na
豆仔鳥,Na
豆殼,Na
豆油店,Nc
豆漿,Na
豆稈,Na
豆稿,Na
豆腐皮,Na
豆腐花,Na
豆花蛇,Na
豆苞,Na
豆蔻,Na
豆豉酺,Na
豆醬醅,Na
豆類,Na
豆麩,b
豇豆,Na
豈m7,Db
豈奇,VH
豈敢,VL
豈是,Db
豈會,Db
豈赫奇,VH
豉菜,VA
豉豆油,Na
豌豆,Na
豌豆瘡,Na
豐厚,VH
豐原市,Nc
豐滿,VH
豐登,VH
豐碩,VH
豐裕,VH
豔福,Na
象形,Na
象牙床,Na
象鼻椿,Na
豪俠,Na
豪傑,Na
豪客,Na
豪情,Na
豪放,VH
豪氣,Na
豪舉,Na
豪語,Na
豪豬,Na
豪賭,VA
豪邁,VH
豪雨,Na
豪飲,VC
豫牌仔,VA
豬\|m,Na
豬tiau5,Nc
豬公牙,Na
豬哥標,Na
豬哥精,Na
豬尺,Na
豬椆,Nc
豬櫳,Nc
豬母奶,Na
豬母松,Na
豬母草,Na
豬油粕,b
豬災,VH
豬籠草,Na
豬胚,Na
豬腰形,Na
豬腰範,Na
豬腳,Na
豬腳蹄,Na
豬膋,Na
豬頭,Na
豬鬃,Na
貂皮,Na
貂蟬,Nb
貂鼠,Na
貌美,VH
貓siau5,VH
貓仔相,VH
貓仔面,Na
貓兒眼,Na
貓徙siu7,S
貓毛,VH
貓痕,Na
貓神,VH
貓面e5,Na
貓頭姑,Na
貓點,Na
貝多芬,Nb
貝殼,Na
貝爾,Nb
貝類,Na
貝魯特,Nc
貞德,Nb
貞操,Na
貞節坊,Na
貞節牌,Na
負傷,VH
負心,VH
負心漢,Na
負心郎,Na
負荷量,Na
負號,Na
負責人,Na
負起,VC
負載,VC
財利,Na
財政局,Nc
財政廳,Nc
財政部,Nc
財權,Na
財氣,Na
財王,Na
財產權,Na
財界,Nc
財禮,Na
財運,Na
財閥,Na
貢仔,Na
貢仔寮,Nc
貧乏,VH
貧富不均,VH
貧寒,VH
貧憚,VH
貧憚人,Na
貧憚仙,Na
貧憚蟲,Na
貧憚骨,Na
貧窮,VH
貧苦,VH
貧賤,VH
貨件,Na
貨價,Na
貨單,Na
貨扮,Na
貨櫃車,Na
貨源,Na
貨物稅,Na
貨粿,Na
貨身,Na
貨輪,Na
販毒,VA
販獀,Na
販賣機,Na
販運,VC
貪嘗,VH
貪婪,VH
貪污,VC
貪污罪,Na
貪瀆,VJ
貪老,Na
貪色,VH
貪花,VH
貪迷,VJ
貫串,VC
貫徹,VJ
貫肉koaN7,Na
貫肉球,Na
貫通,VJ
貫過,VC
貫鼻,VA
責任感,Na
責問,VE
責成,VF
責無旁貸,VH
責督,VF
責罪,VC
責罰,VC
責罵,VC
責難,VC
貯khng3,VC
貯備,VC
貯備金,Na
貯入,VR
貯存,VC
貯水,VC
貯水池,Na
貯淀,VR
貯糜,VC
貯藏室,Nc
貴國,Nh
貴姓,VH
貴客,Na
貴府,Nc
貴數,VH
貴蔘蔘,VH
貴賤,Na
貴金屬,Na
貴陽,Nc
貶低,VJ
貶值,VH
買be7著,VR
買be7起,VR
買來,VR
買倒轉,VR
買入,VR
買厝,VA
買單,VA
買囑,VR
買回,VR
買抹,VC
買方,Na
買春,VA
買會起,VR
買腳數,VA
買落來,VR
買著,VR
買賣業,Na
買超,VJ
買辦,Nc
買通,VC
貸借,VD
貸入,VR
貸出,VR
貸放,VD
費力,VH
費周章,VH
費城,Nc
費工,VH
費心,VH
費心思,VH
費心情,VH
費心神,VK
費時,VH
費盡,VJ
費精神,VH
費解,VH
費電,VH
貼補,VD
貼起去,VR
貼錢,VA
貿人,VA
貿件,VA
貿到底,VC
貿易商,Na
貿易額,Na
貿然,Dh
賀儀,Na
賀函,Na
賀喜,VB
賀客,Na
賀帖,Na
賀年,VB
賀生日,VB
賀禮,Na
賀詞,Na
賀電,Na
賁門,Na
資料室,Nc
資料庫,Na
資本家,Na
資本額,Na
資質,Na
資贊,VC
賊仔性,VH
賊仔物,Na
賊仔癖,VH
賊仔白,Na
賊仔目,Na
賊仔窩,Nc
賊仔骨,VH
賊岫,Nc
賊款,Na
賊物,Na
賊目,Na
賊窟,Nc
賊貨,Na
賊贓,Na
賊頭賊耳,VH
賊首,Na
賒借,VD
賓士,Na
賓客,Na
賓果,Nb
賜hou7,VD
賜教,VA
賜福,VB
賞乞食,VD
賞封,Na
賞年,Na
賞格,Na
賞給,Na
賞識,VJ
賞銀,Na
賠be7起,VR
賠命,VA
賠本,VH
賠款,VA
賠禮,VB
賠罪,VB
賠補,VD
賢人,Na
賢內助,Nh
賢士,Na
賢妻,Nh
賢德,Na
賢明,VH
賢淑,VH
賢能,VH
賢良,VH
賢達,Na
賣了,VA
賣互,VR
賣倒斷,VR
賣價,Na
賣到,VR
賣嘴水,VA
賣大燈,VA
賣完,VR
賣座,VH
賣斷,VR
賣盡根,VR
賣笑,VA
賣肉,VA
賣錢,VH
賣雜細e5,Na
賤水,VA
賤骨,Na
賤骨相,Na
賦予,VD
賦稅,Na
賦與,VD
質押,VD
質變,VH
賭khiang3,VA
賭具,Na
賭勇,VH
賭博,VA
賭友,Na
賭場,Nc
賭字運,VA
賭客,Na
賭局,Na
賭數,Na
賭法,Na
賭衰旺,VA
賭造化,VA
賭錢,VA
賭雄,VA
賭鬼,Na
賴hou7,VJ
賴債,VA
賻,VE
購入,VC
購料,VA
購物,VA
購置,VC
購買力,Na
賽場,Nc
賽會,Na
賽球,VA
賽跑,VA
賽車,VA
賽馬,VA
贅仔,Na
贈助,VC
贈嘴,VA
贈手,Na
贈錢,VD
贊力,Na
贊嘴,VA
贊後,Na
贊手,Na
贊氣,VB
贊聲勢,VB
贍老,VH
贏kiau2,VR
贏取,VC
贏的,Na
贏著,VJ
贏轉來,Dh
贏過,VJ
贏錢,VA
贔力,VA
贖款,Na
贖罪,VB
贖金,Na
贛,Nc
赤khiat8-khiat8,VH
赤khok-khok,VH
赤koaiN2-koaiN2,VH
赤pe5-pe5,VH
赤丹,Na
赤仁土,Na
赤仔漢,Na
赤土,Na
赤婆,Na
赤尾tai,Na
赤斑瘡,Na
赤查某,Na
赤根菜,Na
赤條條,VH
赤槿,Na
赤沙糖,Na
赤狗目,VH
赤疹,Na
赤瘡,Na
赤空,VH
赤糖,Na
赤腳,VH
赤膽,Na
赤裼裼,VH
赤貧,VH
赤身,VH
赤金,Na
赤韁,Na
赤體,VH
赤鬼,Na
赤鬼鬼,VH
赤鼠,Na
赦著頭,b
赫呢,Dh
赫然,Dh
赫赫,VH
走bih,VA
走chhe7,VC
走choah8,Na
走choh8,VA
走chong5,VA
走三關,VA
走上,VC
走下坡,VH
走亂,VA
走來,VR
走債,VA
走入,VR
走兵,Na
走凍,VC
走出,VR
走出來,VR
走出監,VA
走到,VR
走動,VA
走勢,Na
走去,VR
走反,VA
走命,VA
走噴噴,VA
走形,VH
走徙,VA
走找,VC
走散,VH
走桌,VA
走水的,VA
走消,VC
走火,VH
走犯,Na
走相迮,VA
走私案,Na
走稅,VA
走竄,VA
走範,VH
走紗,VH
走繩,VJ
走脫,VA
走趁,VA
走透,VA
走避,VC
走長碼,Na
走開,VR
走離,VA
走雨,VA
走電,VH
走風,VA
走飆,VA
走餉,VA
走馬hong5,Na
走馬上任,VA
走馬廊,Na
走馬看花,VA
走馬風,Na
走鬮,Na
赴任,VA
赴墟,VA
赴宴,VA
赴市,VR
赴後手,Na
赴時,Dd
赴會,VA
赴死,VA
赴流水,VR
赴約,VA
赴考,VA
赴試,VA
赴赴,VR
起\-手,VA
起chheh,VA
起chhio,VH
起chhoah,VA
起hong5,VH
起khian3,Dd
起khian3頭,Na
起khian3鼓,Na
起siau2,VH
起事端,VB
起交拼,VA
起兵,VA
起凊吶,VH
起動,VC
起動著,Dd
起勢,VJ
起去,VA
起反,VA
起反僥,VA
起因ti7,VI
起基,VC
起基祖,Na
起大膽,Dh
起好,VR
起嬈,VH
起山,VA
起岸,VA
起崎,VA
起工,VA
起底,VA
起性,VA
起恨,VH
起惡,VH
起惡面,VH
起意,VF
起愛笑,VA
起挽面,VA
起掉,VA
起攔頭,Na
起曲頭,VA
起更,VH
起歁,VH
起歹,VH
起歹面,VH
起殺心,VH
起殺膽,Dh
起氣,VH
起泡,VH
起波,VH
起火燒,VH
起炊,VA
起狗株,VA
起猛,Dh
起理,Na
起用,VC
起畏寒,VH
起番,VH
起疑心,VH
起病,VH
起症,VH
起痟狂,VH
起癗,VH
起癢,VH
起皮,VB
起皰,VH
起神經,VH
起禍,VA
起禍星,VA
起禍起星,VA
起空,VA
起空榫,VA
起空起榫,VA
起立,VA
起站,Nc
起端,VK
起笑,VA
起篷,VA
起經,Dd
起義,VA
起翱,VA
起肚亭,VA
起腳,VA
起腳直緝,VA
起致,Na
起舊症,VH
起舞,VH
起花,VA
起花面,VH
起茹,VA
起蒙,VH
起見,Cb
起解,VH
起話抵,VA
起話星,VA
起誓,VE
起貨,VA
起走,VA
起起來,VR
起趒,VA
起踉,VA
起造,VC
起運,VC
起酒siau2,VA
起酒瘋,VH
起酵,VH
起重機,Na
起錠,VA
起霧,VH
起顫,VA
起飆,VA
起馬,VB
起魔,VH
起魔公,VH
起鼾,VA
趁人,P1
趁便,Dh
趁勢,Dh
趁取,VC
趁心,VH
趁手,VH
趁暢,VH
趁樣,P1
趁機會,Dd
趁緊,Dd
趁縫,Dh
趁著,VR
超乎,VJ
超大型,A
超導體,Na
超強,VH
超意工,Dh
超摵,VH
超支,VH
超群,VH
超脫,VJ
超車,VA
超載,VH
超過人,VH
超重,VH
越來越,Df
越倒身,VA
越劇,Na
越區,VA
越南,Nc
越寫,VC
越念,VC
越念冊,VA
越愈,Df
越權,VA
越洋,VA
越界,VA
越級,VA
越轉身,VA
越頭看,Dd
趒腳雞,VA
趒起來,VA
趒跳,VA
趕be7得赴,VR
趕be7著,VR
趕be7赴,VR
趕來,VA
趕出,VC
趕到,VR
趕去,VC
趕圩,VA
趕墟,VA
趕暝,Dd
趕會著,VR
趕會赴,VR
趕欲,VL
趕狂,Dh
趕用,Na
趕皮,VB
趕緊代,Na
趕緝,VC
趕製,VC
趕走,VR
趕辦,VC
趕鬼,VA
趕鶺,VH
趡空,VC
趡鑽,VC
趣事,Na
趣味性,Na
趣聞,Na
趨倒,VR
趨向,VK
趨坡,Na
趨媚,VB
趨崎,Na
趨於,VL
趨水,VA
趨溜籠,Na
趨趨仔,Na
趨蹌,VB
趨近,VJ
趨雪,VA
足choe7,Ne
足下,Nh
足分金,Na
足好,Dh
足意,VH
足成,Df
足成金,Na
足深,Df
足烏金,Na
足球,Na
足赤金,Na
足足,Da
足部,Nc
足重,VH
足金,Na
足額,VH
足願,VH
趺去,VH
跋kiau2,VA
跋價,VH
跋卦,VA
跋反,VA
跋手,VH
跋桶,Na
跋檄,VA
跋死,VR
跋涉,VA
跋臭,b
跋落,VA
跋落水,VH
跋輸,VR
跋錢,VA
跋麻雀,VA
跌停板,VH
跑馬場,Nc
跛的,Na
跛背,VH
跛腳,Na
跛腳的,Na
距離,P1
跟te3,Na
跟班,Na
跟蹤,VC
跟進,VA
跨國,A
跨海,A
跨行,VH
跨過衰,Na
跩球,Na
跪地,VA
跪搭搭,VA
跪落去,VA
路choa7,Na
路gio7,b
路中央,VA
路使,Na
路基,Na
路尾手,Dd
路尾身,Dd
路撞,Na
路擔,Na
路攤,Na
路斷,VA
路條,Na
路照,Na
路站,Na
路站碑,Na
路肩,Nc
路透社,Nb
路過,P2
路長,Na
路障,Na
路頭某,Na
路頭直,VH
跳lang,VC
跳七星,VA
跳上,VR
跳傘,VA
跳入,VR
跳出,VR
跳徑,b
跳板,Na
跳格仔,VA
跳槽,VA
跳欄,VA
跳海,VA
跳火蜷,b
跳獅,VA
跳箍仔,VA
跳級,VA
跳索,VA
跳腳,VA
跳舌音,Dh
跳舞會,Na
跳落去,VR
跳跳,VA
跳跳板,Na
跳躂,VH
跳過,VR
跳間,VA
跳高,VA
跳鬼,VH
踃筋,VH
踅尾螺,VH
踅彎,VA
踅玲瓏,VA
踅環,VA
踅箍,VA
踅箍輾,VA
踅螺,Na
踅街路,VA
踅路,VA
踅踅念,VH
踅過身,VA
踅鹿角,VH
踉,VA
踉港,VA
踉潦,VA
踏上,VR
踏實,VH
踏岑,Na
踏擋仔,VA
踏板,Na
踏查,VC
踏步,VA
踏窞,Dh
踏脫,Dh
踏腳到,VA
踏腳蹺,VA
踏草青,VA
踏趨,Dh
踏雄,VA
踏青,VA
踏青節,Nd
踏顛,Dh
踒,VC
踔踔趒,VH
踔踔跳,VH
踜被,VA
踜走,VA
踜身,Dh
踜開,VC
踞,VA
踞腳,VA
踞踞趒,VA
踞踞顫,VA
踢館,VA
踧傷,Na
踮leh,VR
踮孔,VC
踮孔龜,Na
踮水船,Na
踮腳,VC
踱,VA
踳踏,VC
踸看,VC
踾,VA
蹄鳥,Na
蹉鹿皮,VH
蹊翹,Na
蹋本,VH
蹋窩,VH
蹋頭硨,VB
蹌抵蹌,VH
蹌腳雞,VA
蹓嘌,VH
蹔腳,VA
蹔蹄,VA
蹔酒家,VA
蹤跡,Na
蹭,VA
蹺刀,Na
蹺去,VH
蹺攲,Na
蹺痀,VH
蹺痀仔,Na
蹺蹺,VH
蹻,VC
蹻kho3,VC
蹻人,VC
蹻吊,VC
蹻苦,VC
躁心,VH
躁性,Na
躁性地,Na
躁性鬼,Na
躁暴,VH
躁直人,Na
躁粕,VH
躄倒,VB
躄僕na3,VA
躄落,VR
躄落去,VA
躄覆,VR
躄覆虎,VA
躇tiap久,b
躇茶,b
躍升,VG
躍居,VG
躓著,VR
躕,b
躗桀,VC
躘身,Dh
躘開,VC
身不由己,VH
身亡,VH
身份證,Na
身先士卒,VH
身兼,VG
身分證,Na
身勢,Na
身受,VJ
身塊,Na
身孕,Na
身家,Na
身居,VC
身底,Nc
身底衫,Na
身張,Na
身後,Nc
身心健康,VH
身手,Na
身敗名裂,VH
身教,Na
身歷其境,VH
身法,Na
身穿,Na
身經百戰,VH
身胴,Na
身腰,Na
身處,VC
身邊兜,Nc
身體力行,VA
身高,Na
躲懶,VA
軀殼,Na
車gia5,VA
車仔只,Na
車倒,VR
車參舂,VA
車床,Na
車底,Na
車拋輦,VA
車拼,VA
車棚,Nc
車榫,Na
車機,Na
車水馬龍,VH
車灌,Na
車照,Na
車畚斗,VA
車盤,VA
車禁,VA
車租,Na
車箱,Na
車線絪,Na
車船,Na
車葉,Na
車葉仔,Na
車蛆,Na
車貨,VA
車費,Na
車資,Na
車跋peng2,VA
車跋反,VA
車踏,Na
車車滾,VA
車車轉,VA
車輦,Na
車輦心,Na
車轆,Na
車速,Na
車錠,VA
車長,Na
車閘,Na
車馬費,Na
車齒,Na
軋平,VR
軋車,VA
軌跡,Na
軍中,Nc
軍仔,VA
軍公教,Na
軍功,Na
軍區,Nc
軍委,Na
軍心,Na
軍政,Na
軍旅,Na
軍服,Na
軍校,Nc
軍機,Na
軍歌,Na
軍民,Na
軍港,Na
軍營,Nc
軍用狗,Na
軍種,Na
軍職,Na
軍裝,Na
軍訓,Na
軍警,Na
軍費,Na
軍部,Nc
軍醫,Na
軍長,Na
軍閥,Na
軒然大波,Na
軟\-手豪,VH
軟\|漸面,VH
軟chiaN2,VH
軟gim3-gim3,VH
軟gim3床,Na
軟kauh-kauh,VH
軟sio5-sio5,VH
軟so5-so5,VH
軟化,VH
軟哼哼,VH
軟啁啁,VH
軟垂垂,VH
軟床,Na
軟式,A
軟性,A
軟手,VH
軟拗,VH
軟揜揜,VH
軟梯,Na
軟母,Na
軟氣,VH
軟水,Na
軟湆湆,VH
軟溢溢,VH
軟爽,VH
軟片,Na
軟略,VH
軟痠,VH
軟禁,VC
軟筆,Na
軟糖,Na
軟糗糗,VH
軟線,Na
軟翱翱,VH
軟肚,Na
軟肥,VH
軟腳,Na
軟腳病,Na
軟膏,Na
軟苕苕,VH
軟落,VH
軟蜞,b
軟角,VH
軟趜kiuh8,VH
軟路,VH
軟路錢,Na
軟軟,VH
軟酸,VH
軟鉛,Na
軟錢,Na
軟韌,VH
軟骨病,Na
軟,VH
較勁,VA
載明,VK
載滿,VC
載貨,VA
載運,VC
載重,VA
輒,b
輒仔久,Nd
輓歌,Na
輔仁大學,Nc
輔佐,VC
輔導員,Na
輔導會,Nc
輔育院,Nc
輕信,VJ
輕剽,VH
輕力,VH
輕工業,Na
輕巧,VH
輕度,A
輕忽,VJ
輕搖搖,VH
輕敵,VA
輕氣,Na
輕油,Na
輕浮,VH
輕溢,VH
輕漂,VH
輕爽,Dh
輕率,VH
輕生,VA
輕眠,VH
輕罪,Na
輕而易舉,VH
輕聲,Dh
輕薄娘,Na
輕言,VE
輕身,VH
輕輕,VH
輕鐵,Na
輦胎,Na
輦輦翱,VA
輩份,Na
輩分,Na
輪休,VH
輪作,VC
輪姦,VC
輪擺,Dh
輪替,VA
輪機長,Na
輪溝,Na
輪番,Dh
輪當,VA
輪胎,Na
輪船,Na
輪調,VH
輸kah真慘,VJ
輸kiau2,VR
輸勢,Na
輸去,VR
